Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02047 Masegoso;De 95 a 99 años;Total;1 de enero de 2012;2
02 Albacete;02047 Masegoso;De 95 a 99 años;Total;1 de enero de 2011;2
02 Albacete;02047 Masegoso;De 95 a 99 años;Total;1 de enero de 2010;3
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2022;0
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2020;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2018;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2017;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2016;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2015;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2014;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2013;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2012;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2011;1
02 Albacete;02047 Masegoso;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2022;32
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2021;28
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2020;39
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2019;37
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2018;43
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2017;48
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2016;48
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2015;56
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2014;54
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2013;48
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2012;55
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2011;56
02 Albacete;02048 Minaya;De 0 a 4 años;Total;1 de enero de 2010;57
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2022;58
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2021;64
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2020;63
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2019;58
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2018;57
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2017;54
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2016;56
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2015;53
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2014;53
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2013;61
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2012;56
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2011;58
02 Albacete;02048 Minaya;De 5 a 9 años;Total;1 de enero de 2010;57
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2022;58
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2021;62
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2020;56
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2019;61
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2018;59
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2017;55
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2016;52
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2015;49
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2014;52
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2013;52
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2012;57
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2011;50
02 Albacete;02048 Minaya;De 10 a 14 años;Total;1 de enero de 2010;54
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2022;95
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2021;91
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2020;89
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2019;88
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2018;93
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2017;98
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2016;104
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2015;105
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2014;111
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2013;97
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2012;93
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2011;86
02 Albacete;02048 Minaya;De 65 a 69 años;Total;1 de enero de 2010;84
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2022;95
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2021;103
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2020;100
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2019;111
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2018;98
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2017;92
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2016;84
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2015;79
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2014;70
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2013;73
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2012;75
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2011;85
02 Albacete;02048 Minaya;De 70 a 74 años;Total;1 de enero de 2010;95
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2022;89
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2021;81
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2020;80
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2019;67
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2018;63
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2017;63
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2016;70
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2015;75
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2014;76
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2013;86
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2012;97
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2011;103
02 Albacete;02048 Minaya;De 75 a 79 años;Total;1 de enero de 2010;117
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2022;52
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2021;62
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2020;64
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2019;61
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2018;74
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2017;83
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2016;81
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2015;88
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2014;93
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2013;91
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2012;103
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2011;100
02 Albacete;02048 Minaya;De 80 a 84 años;Total;1 de enero de 2010;92
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2022;48
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2021;54
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2020;56
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2019;60
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2018;60
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2017;56
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2016;54
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2015;51
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2014;60
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2013;67
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2012;55
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2011;43
02 Albacete;02048 Minaya;De 85 a 89 años;Total;1 de enero de 2010;42
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2022;31
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2021;28
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2020;23
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2019;26
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2018;30
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2017;27
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2016;23
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2015;19
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2014;13
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2013;9
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2012;8
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2011;12
02 Albacete;02048 Minaya;De 90 a 94 años;Total;1 de enero de 2010;12
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2022;7
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2021;5
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2020;4
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2019;3
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2018;3
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2017;1
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2016;2
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2015;2
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2014;1
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2013;2
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2012;5
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2011;5
02 Albacete;02048 Minaya;De 95 a 99 años;Total;1 de enero de 2010;6
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2022;2
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2021;2
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2020;2
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2019;1
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2018;1
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2017;1
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2013;1
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02048 Minaya;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2022;12
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2021;11
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2020;14
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2019;15
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2018;12
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2017;12
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2016;20
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2015;19
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2014;18
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2013;22
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2012;25
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2011;22
02 Albacete;02049 Molinicos;De 0 a 4 años;Total;1 de enero de 2010;20
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2022;11
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2021;16
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2020;18
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2019;20
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2018;25
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2017;25
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2016;20
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2015;16
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2014;19
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2013;18
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2012;24
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2011;22
02 Albacete;02049 Molinicos;De 5 a 9 años;Total;1 de enero de 2010;23
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2022;26
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2021;20
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2020;15
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2019;18
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2018;17
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2017;19
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2016;20
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2015;22
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2014;15
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2013;17
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2012;22
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2011;29
02 Albacete;02049 Molinicos;De 10 a 14 años;Total;1 de enero de 2010;30
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2022;70
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2021;72
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2020;60
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2019;53
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2018;60
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2017;61
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2016;63
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2015;82
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2014;84
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2013;79
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2012;79
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2011;79
02 Albacete;02049 Molinicos;De 65 a 69 años;Total;1 de enero de 2010;76
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2022;60
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2021;61
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2020;73
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2019;77
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2018;68
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2017;66
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2016;68
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2015;60
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2014;54
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2013;62
02 Albacete;02049 Molinicos;De 70 a 74 años;Total;1 de enero de 2012;69
